956,Sugestões de livros: O livro dos porquês: o corpo humano e Menina bonita do laço de fita.,26
957,"Identificar as atividades do cotidiano que são realizadas em cada período do dia, descrever essas atividades, e relacioná-las às características dos períodos por meio de exemplificações, que incluem observar o mundo à sua volta e construir perguntas sobre os hábitos dos animais que são noturnos ou diurnos, atividades profissionais que são predominantemente diurnas ou noturnas.",27
957,"Criar ferramentas de marcação do tempo: quadro de rotina, agenda de atividades; escala do tempo ou diário de bordo para registrar os principais fatos e eventos da turma ao longo do ano.",28
957,"Explorar as tecnologias disponíveis na escola ou nas residências que foram criadas para a marcação do tempo (ampulheta, relógio do sol, relógio analógico ou digital, timer de cozinha, calendário escolar, ciclo de colheitas etc.), bem como reconhecer as características que definem a passagem de tempo, como por exemplo o aniversário dos alunos, o ciclo de vida de um animal ou de uma planta etc.",29
957,"Descrever aspectos da luminosidade e passagem do tempo durante o período diário, relativos aos elementos do contexto do aluno, como o horário em que ele pode realizar determinadas atividades ou encontrar sombras para se proteger.",30
958,"Identificar as atividades do cotidiano que são realizadas em cada período do dia, descrever essas atividades, e relacioná-las às características dos períodos por meio de exemplificações, que incluem observar o mundo à sua volta e construir perguntas sobre os hábitos dos animais que são noturnos ou diurnos, atividades profissionais que são predominantemente diurnas ou noturnas.",31
958,"Criar ferramentas de marcação do tempo: quadro de rotina, agenda de atividades; escala do tempo ou diário de bordo para registrar os principais fatos e eventos da turma ao longo do ano.",32
958,"Explorar as tecnologias disponíveis na escola ou nas residências que foram criadas para a marcação do tempo (ampulheta, relógio do sol, relógio analógico ou digital, timer de cozinha, calendário escolar, ciclo de colheitas etc.), bem como reconhecer as características que definem a passagem de tempo, como por exemplo o aniversário dos alunos, o ciclo de vida de um animal ou de uma planta etc.",33
958,"Descrever aspectos da luminosidade e passagem do tempo durante o período diário, relativos aos elementos do contexto do aluno, como o horário em que ele pode realizar determinadas atividades ou encontrar sombras para se proteger.",34
1338,Observar as diferenças como parte integrante do ser social;,35
1338,Reconhecer a importância da família como instituição socializadora na formação religiosa.,36
1339,"Desenvolver o respeito ao próximo, observando que as diferenças étnicas, raciais, religiosas, entre outras, são positivas e podem conviver umas com as outras.",37
1340,Conhecer e respeitar a diversidade religiosa da sua comunidade e enfatizar o respeito pelos diferentes credos.,38
1341,Reconhecer a importância da família como instituição socializadora na formação religiosa.,39
1342,Conhecer e compreender as principais festas populares da comunidade.,40
1343,Refletir sobre a existência humana a partir das diferenças religiosas; Adotar uma postura respeitosa em relação às pessoas e suas escolhas religiosas.,41
1064,As diferentes formas de paisagens,42
1064,humanizadas/culturais e naturais.,43
1064,O estudo do espaço vivido em tempos e lugares distintos e a sua produção cultural lúdica.,44
1065,As diferentes formas de paisagens,45
1065,humanizadas/culturais e naturais.,46
1065,O estudo do espaço vivido em tempos e lugares distintos e a sua produção cultural lúdica.,47
1066,Leitura e compreensão dos lugares públicos e privados,48
1066,"Códigos de convivência nos diferentes grupos socioespaciais (família, igreja, escola, organização social, entre outros);",49
1067,Leitura e compreensão dos lugares públicos e privados,50
1067,"Códigos de convivência nos diferentes grupos socioespaciais (família, igreja, escola, organização social, entre outros);",51
1068,"Percepção do tempo (dia, noite, calor e frio);",52
1068,Estações do ano;,53
1069,Quem produz os nossos utensílios?,54
1069,Os diferentes tipos de moradia;,55
1069,"Noções de produção, circulação e consumo.",56
1070,Apresentação das diferentes formas de trabalho e profissões;,57
1070,Trabalho e matéria transformada.,58
1071,Noções de Orientação e Localização;,59
1071,A casa: meu lugar e de meus familiares.,60
1071,Vamos conhecer minha família. Conhecendo o espaço da minha casa;,61
1071,A escola: espaço de convivência com meus colegas. Conhecendo o espaço da minha escola; A rua de minha escola;,62
1071,A cultura do meu lugar;,63
1072,Noções de Orientação e Localização;,64
1072,A casa: meu lugar e de meus familiares.,65
1072,Vamos conhecer minha família. Conhecendo o espaço da minha casa;,66
1072,A escola: espaço de convivência com meus colegas. Conhecendo o espaço da minha escola; A rua de minha escola;,67
1072,A cultura do meu lugar;,68
1073,Percepção cognitiva dos elementos da natureza;,69
1073,Os tipos de alimentos;,70
1073,As diferenças das condições naturais e a sua interferência do vestuário e alimentação no cotidiano;,71
1074,Percepção cognitiva dos elementos da natureza;,72
1074,Os tipos de alimentos;,73
1074,As diferenças das condições naturais e a sua interferência do vestuário e alimentação no cotidiano;,74
1187,"Aspectos do crescimento do sujeito; Identidade das crianças; Lembranças pessoais, familiares e da comunidade; Papéis sociais e responsabilidades da criança na família (como filho, irmão, primo, neto) e na escola (como aluno, colega); Características físicas da casa, da escola, da igreja, da praça, da rua, etc e hábitos e regras que regulam esses ambientes (horários fixados, controle da circulação de pessoas, uso ou não de uniforme, existência de autoridades locais, etc); Datas festivas do âmbito familiar e da comunidade.",75
1090,"Modos de vida e exploração dos recursos naturais e cultivados em escala local, regional e o seu aproveitamento na indústria.",285
501,Criação musical,2265
1188,"Aspectos do crescimento do sujeito; Identidade das crianças; Lembranças pessoais, familiares e da comunidade; Papéis sociais e responsabilidades da criança na família (como filho, irmão, primo, neto) e na escola (como aluno, colega); Características físicas da casa, da escola, da igreja, da praça, da rua, etc e hábitos e regras que regulam esses ambientes (horários fixados, controle da circulação de pessoas, uso ou não de uniforme, existência de autoridades locais, etc); Datas festivas do âmbito familiar e da comunidade.",76
1189,"Aspectos do crescimento do sujeito; Identidade das crianças; Lembranças pessoais, familiares e da comunidade; Papéis sociais e responsabilidades da criança na família (como filho, irmão, primo, neto) e na escola (como aluno, colega); Características físicas da casa, da escola, da igreja, da praça, da rua, etc e hábitos e regras que regulam esses ambientes (horários fixados, controle da circulação de pessoas, uso ou não de uniforme, existência de autoridades locais, etc); Datas festivas do âmbito familiar e da comunidade.",77
1190,"Aspectos do crescimento do sujeito; Identidade das crianças; Lembranças pessoais, familiares e da comunidade; Papéis sociais e responsabilidades da criança na família (como filho, irmão, primo, neto) e na escola (como aluno, colega); Características físicas da casa, da escola, da igreja, da praça, da rua, etc e hábitos e regras que regulam esses ambientes (horários fixados, controle da circulação de pessoas, uso ou não de uniforme, existência de autoridades locais, etc); Datas festivas do âmbito familiar e da comunidade.",78
1191,"Jogos e brincadeiras em diferentes tempos e espaços; Características e qualidades de jogos e brincadeiras; Responsabilidades, direitos, deveres e participação das crianças e adultos na família e na escola; Composição e organização das famílias.",79
1192,"Jogos e brincadeiras em diferentes tempos e espaços; Características e qualidades de jogos e brincadeiras; Responsabilidades, direitos, deveres e participação das crianças e adultos na família e na escola; Composição e organização das famílias.",80
1193,"Jogos e brincadeiras em diferentes tempos e espaços; Características e qualidades de jogos e brincadeiras; Responsabilidades, direitos, deveres e participação das crianças e adultos na família e na escola; Composição e organização das famílias.",81
1194,"Jogos e brincadeiras em diferentes tempos e espaços; Características e qualidades de jogos e brincadeiras; Responsabilidades, direitos, deveres e participação das crianças e adultos na família e na escola; Composição e organização das famílias.",82
113,Reconhecimento e prática de leitura e escrita.,83
116,Escrita espontânea.,84
117,Leitura e observação de escrita convencionais.,85
120,Reconhecimento e distinção das letras do alfabeto.,86
121,Reconhecimento do sistema de escrita alfabético/libras.,87
122,Segmentação de palavras.,88
124,Leitura e identificação de fonemas.,89
126,Relação entre fala e escrita.,90
128,"Leitura, identificação e comparação de palavras.",91
130,Nomeação das letras (fonologia),92
132,"Conhecimento, diferenciação e relacionamento de letras.",93
134,Reconhecimento processo de segmentação de palavras.,94
136,Leitura e comparação de palavras/ sons e posição.,95
137,Observação e aprendizagem da pontuação.,96
139,Agrupamento de palavras sinônimas e antônimas.,97
143,"Leitura e compreensão de gêneros do cotidiano, incluindo a cultura sergipana",98
145,Planejamento e produção colaborativa de texto,99
147,Registro colaborativo de textos.,100
151,"Recitação de quadrinhas, parlendas.",101
154,"Identificação e reprodução de listas, agendas.",102
162,Escrita de listas de regras.,103
172,Planejamento e produção de diagramas.,104
175,Planejamento e produção de entrevistas,105
177,Identificação e reprodução de diagramas,106
181,Produção de recontagens de histórias.,107
183,Identificação de elementos da narrativa.,108
706,"Reconhecimento da utilização dos números em diferentes contextos sociais tais como: números que expressam contagem (quantos tem? Onde tem mais? Realização de contagem oral da sequência numérica de 1 em 1 a partir de determinado número; Realização de contagem oral de 10 em 10, até 100;); Números que expressam ordem (primeiro, segundo.); Números que expressam códigos (utilizados em contas, RG, CPF, código de barras).",109
707,"Resolução de diferentes situações que envolvem contagens como a distribuição de objetos e comparação de quantidades de um grupo, estabelecendo correspondência entre o objeto contado e o nome do número, mantendo a sequência dos nomes numéricos e contando todos os objetos sem omitir nenhum; Registro do número de objetos obtidos em uma contagem.",110
708,"Estabelecimento de relações entre duas ou mais quantidades, expressando numericamente a diferença entre elas: grupos de objetos utilizando diferentes estratégias para quantificá-los (correspondência, estimativa); Complementação de um grupo de objetos para que fique com a mesma quantidade que outro determinado, fortalecendo a ideia de ordem de grandeza que possibilitará estimar quantidades para além da noção inicial de “muito ou pouco”.",111
709,Identificação dos símbolos utilizados para codificar números de zero a nove; Escrita correta dos algarismos; Escrita dos números até 100 observando a regularidade da sequência numérica; Leitura dos números até 100 observando a regularidade da sequência numérica.,112
710,"Contagem e localização dos números (0 à 99) na reta numérica; Determinação de número que vem logo após outro ou imediatamente antes do outro (antecessor e sucessor); Comparação entre os números embasados na sua localização na reta numérica (maior ou menor; quanto um número é maior que o outro, quanto um número é menor que o outro).",113
711,"Estabelecimento de relações entre números menores que dez 5+3=8 (fatos básicos da adição); Desenvolvimento de procedimentos para resolver problemas através de formas diversas de representação, inclusive com a apresentação dos sinais de adição e igualdade; Realização de cálculos utilizando estratégias próprias; Utilização de estimativa ao trabalhar com quantidades.",114
959,"Investigar como é feito o gerenciamento dos resíduos sólidos na localidade e propor ações alternativas sustentáveis para o descarte e reutilização dos resíduos produzidos nas residências e na escola, praticar os 3Rs (reduzir, reciclar e reutilizar)",133
712,"Demonstração que um número pode ser escrito como soma de outros números, ou seja, numa escrita aditiva, inclusive evidenciando mais de uma forma; Contagem de objetos reunindo-os em grupos de dez; Realização de agrupamentos de dez, doze, determinando o número de grupos; Consolidação dos conceitos de quantidades numéricas (dúzia, meia dúzia, dezena e meia dezena).",115
713,"Resolução de problemas envolvendo diferentes significados da adição e da subtração com as ideias de juntar/acrescentar um grupo de elementos a outro e obter um novo grupo, como também, separar uma quantidade de um grupo e obter dois novos grupos com quantidades iguais ou distintas, através de estratégias próprias; Priorização do cálculo mental seguido de representação com a língua materna, símbolos, desenhos, registros diversos.",116
714,"Organização e ordenação de objetos através de observações para identificar um padrão (atributo comum) - forma, cor, tamanho; Aplicação do padrão observado na organização de sequências; Explicitação de critérios de classificação utilizados num agrupamento; Seriação de objetos de acordo com critério determinado.",117
715,"Observação e exploração de sequências numéricas ou geométricas, de modo a perceber a sua regularidade e então expressá-la; Inserção de objeto em um grupo em que os objetos estão seriados; Identificação do padrão na sequência para completar uma sequência numérica com intervalo igual a 1, intervalo igual a soma do seu antecessor mais 2 ...; Conceituação de números pares e ímpares, com base em suas características; Exploração da ideia de igualdade.",118
716,"Descrição e orientação da localização de pessoas e objetos de modo a determinar as direções em cima e embaixo, à frente e atrás, ao lado (direita e esquerda, mais perto, mais longe, entre outros conceitos); Identificação de conceitos espaciais tomando como referência o próprio corpo, ou seja, exploração do espaço pela criança a partir de si mesma.",119
717,Reconhecimento da necessidade de estabelecer um referencial a partir de orientação de seu próprio corpo para descrever a localização de algo; Movimentação e/ou deslocamento mediante determinadas orientações espaciais; Orientação de movimentação e/ou deslocamento de outra pessoa fornecendo-lhe determinadas orientações espaciais.,120
718,"Exploração e identificação de figuras tridimensionais, denominando-as (cubo, esfera, cilindro, bloco retangular e paralelepípedo); Identificação das formas tridimensionais nos elementos da natureza e nos objetos construídos pelo homem; Verificação de características observáveis nas figuras tridimensionais, como: formas arredondadas ou pontudas, superfícies planas ou curvilíneas, possibilidade de rolar ou não, ter ou não faces e vértices, dentre outras.",121
719,"Identificação nomeando figuras geométricas planas (círculo, quadrado, retângulo, triângulo); Identificação de formas planas nos elementos da natureza e nos objetos construídos pelo homem; Identificação de figuras geométricas planas, considerando o número de lados de cada uma, diferenças e semelhanças; Reconhecimento das figuras planas como parte das figuras não-planas; Reprodução de figuras planas por meio de recortes e dobraduras.",122
720,"Identificação do que pode ser medido (comprimento, capacidade, massa); Comparação de medidas (mais leve, mais pesado, mais curto, mais comprido, mais largo, mais estreito, mais cheio, mais vazio, entre outros); Medição de comprimentos utilizando unidades de medida não padronizadas; Utilização de termos como: menor, maior, médio, alto, baixo, comprido, curto, estreito, largo, longe, perto; Medição de capacidades utilizando unidades de medida não padronizadas; Comparação de capacidade de diferentes recipientes.",123
721,"Ordenação de sequência de fatos (associação de atividades do cotidiano a períodos do dia); Utilização dos termos: antes de, após isso, entre isso e aquilo, depois disso, ontem, hoje, amanhã, agora, já, pouco tempo, muito tempo, ao mesmo tempo, depressa e devagar; Localização de atividades no quadro das rotinas diárias de sala de aula e nos dias da semana; Exploração das diferentes escalas de tempo: os períodos diários (manhã, tarde, noite) e a sucessão de dias da semana.",124
722,"Reconhecimento dos dias da semana e sua sequência, como também dos meses do ano na sequência correta; Compreensão de aspectos do tipo: uma semana tem sete dias, um mês tem trinta dias e um ano é dividido em doze meses; Experimentação de instrumentos e situações de medida do tempo que permita a compreensão do sentido do tempo e as diferentes unidades que são utilizadas para medi-lo (horas, dia, meses, anos); Exploração do calendário, inclusive o entendimento de que ele é um instrumento de medida do tempo; Explorar as diferentes escalas de tempo: os períodos diários (manhã, tarde, noite) e a sucessão de dias, semanas, meses e anos; Utilização do relógio analógico e ampulheta para marcar o tempo.",125
723,"Produção de escrita de datas, ou seja, entender o que cada elemento gráfico da notação 10/11/2018 (dia/mês/ano) representa; Exploração do calendário para localização de dia, do mês e do ano, relacionando a datas comemorativas, eventos festivos, o dia da semana, entre outros.",126
724,"Reconhecimento de moedas e cédulas do sistema monetário nacional; Experimentação de compra e venda para se explorar o valor do dinheiro; Utilização dos termos: o que comprar, quanto gastar, como economizar, entre outros, para se explorar a relação entre querer comprar e valer a pena gastar.",127
725,"Exploração através de problematizações da probabilidade informal que visa responder questões acerca de chance, ou não, de ocorrer determinado acontecimento, utilizando os termos: provável, improvável, muito ou pouco provável, acontecerá com certeza, talvez aconteça, entre outros; Noções de aleatoriedade: eventos certos, outros prováveis ou improváveis e também os impossíveis.",128
726,"Leitura e localização de informações e dados em tabelas simples, gráfico de colunas e pictóricos, oriundas de perguntas feitas para identificação de dados (quem tem mais pontos, quem tem menos pontos...) e outras que relacionem dados (quantas pessoas a mais preferem suco a água); Reconhecimento dos elementos que constituem gráficos de colunas simples (barras...) e tabelas (linhas, colunas....).",129
727,"Coleta, organização e representação de dados relativos a atividades de sala de aula provenientes de variáveis categóricas (onde a resposta à pergunta não é um número e sim um nome, uma preferência) por meio de representações pessoais, por tabela ou gráfico de colunas simples.",130
959,"Identificar objetos do seu cotidiano, descrever do que são feitos, pesquisando informações relacionadas sobre esses objetos em outros períodos históricos da humanidade.",131
959,"Identificar os materiais utilizados na produção de objetos artesanais ou industrias (vassoura, potes, telhas, calçados, panelas, buchas, suco, iogurte, móveis) que são produzidos na região em diferentes épocas e períodos tecnológicos da humanidade",132
1091,"Alfabetização cartográfica: orientação, localização, rosa dos ventos, legenda, escala.",286
959,"Realizar atividades práticas, como descrever e ilustrar situações de risco, relacionar medidas preventivas para manutenção da saúde e elaborar formas de informação sobre riscos por meio de desenhos ou ilustrações.",134
960,"Identificar objetos do seu cotidiano, descrever do que são feitos, pesquisando informações relacionadas sobre esses objetos em outros períodos históricos da humanidade.",135
960,"Identificar os materiais utilizados na produção de objetos artesanais ou industrias (vassoura, potes, telhas, calçados, panelas, buchas, suco, iogurte, móveis) que são produzidos na região em diferentes épocas e períodos tecnológicos da humanidade",136
960,"Investigar como é feito o gerenciamento dos resíduos sólidos na localidade e propor ações alternativas sustentáveis para o descarte e reutilização dos resíduos produzidos nas residências e na escola, praticar os 3Rs (reduzir, reciclar e reutilizar)",137
960,"Realizar atividades práticas, como descrever e ilustrar situações de risco, relacionar medidas preventivas para manutenção da saúde e elaborar formas de informação sobre riscos por meio de desenhos ou ilustrações.",138
961,"Identificar objetos do seu cotidiano, descrever do que são feitos, pesquisando informações relacionadas sobre esses objetos em outros períodos históricos da humanidade.",139
961,"Identificar os materiais utilizados na produção de objetos artesanais ou industrias (vassoura, potes, telhas, calçados, panelas, buchas, suco, iogurte, móveis) que são produzidos na região em diferentes épocas e períodos tecnológicos da humanidade",140
961,"Investigar como é feito o gerenciamento dos resíduos sólidos na localidade e propor ações alternativas sustentáveis para o descarte e reutilização dos resíduos produzidos nas residências e na escola, praticar os 3Rs (reduzir, reciclar e reutilizar)",141
961,"Realizar atividades práticas, como descrever e ilustrar situações de risco, relacionar medidas preventivas para manutenção da saúde e elaborar formas de informação sobre riscos por meio de desenhos ou ilustrações.",142
962,"Observar e reconhecer as principais características dos seres vivos (animais e plantas); diferentes ambientes (aquáticos e terrestres), componentes do ambiente (bióticos e abióticos); partes das plantas, importância das plantas e dos animais na natureza e para o homem, relação do homem com a natureza (poluição, desmatamento, especulação imobiliária, queimadas, reflorestamento, reciclagem etc.). Realizar atividades práticas que permitam observar e descrever as etapas do ciclo de vida de uma planta a partir da observação da germinação de sementes, percebendo que estas podem transformar-se em novas plantas do mesmo tipo.",143
962,"Observar os seres vivo em atividades práticas de campo (mata, rio, horta, jardim, aquário, pastagem, etc.), apontando características e hábitos dos organismos (locomoção, alimentação, ciclo vital, etc.) diferenciando-os da matéria sem vida.",144
962,Comparar a presença de vida em diferentes ambientes levando em conta a existência e oferta de água e a presença de vegetação e a interferência humana no local.,145
962,"Observar os seres vivos nos diversos ambientes, tanto natural (mata, rio, mangue, caatinga) quanto construído (horta, lago, viveiro, jardim, pastagem, aquário, zoológico etc.), utilizando sempre que possível a observação direta ou através dos multimeios ( fotografias, desenhos, vídeos etc.), considerando também a relação dos seres vivos com os elementos naturais abióticos (água, solo, ar etc.). Construir a identidade regional por meio da pesquisa e valorização da biodiversidade local: plantas (cacto, mandioca, mangabeira, cajueiro, laranjeira, coqueiro, aroeira etc.) e animais ( lagarto, caranguejo, jegue, rã, arara, macaco guigó, tartaruga etc.).",146
963,"Observar e reconhecer as principais características dos seres vivos (animais e plantas); diferentes ambientes (aquáticos e terrestres), componentes do ambiente (bióticos e abióticos); partes das plantas, importância das plantas e dos animais na natureza e para o homem, relação do homem com a natureza (poluição, desmatamento, especulação imobiliária, queimadas, reflorestamento, reciclagem etc.). Realizar atividades práticas que permitam observar e descrever as etapas do ciclo de vida de uma planta a partir da observação da germinação de sementes, percebendo que estas podem transformar-se em novas plantas do mesmo tipo.",147
963,"Observar os seres vivo em atividades práticas de campo (mata, rio, horta, jardim, aquário, pastagem, etc.), apontando características e hábitos dos organismos (locomoção, alimentação, ciclo vital, etc.) diferenciando-os da matéria sem vida.",148
963,Comparar a presença de vida em diferentes ambientes levando em conta a existência e oferta de água e a presença de vegetação e a interferência humana no local.,149
963,"Observar os seres vivos nos diversos ambientes, tanto natural (mata, rio, mangue, caatinga) quanto construído (horta, lago, viveiro, jardim, pastagem, aquário, zoológico etc.), utilizando sempre que possível a observação direta ou através dos multimeios ( fotografias, desenhos, vídeos etc.), considerando também a relação dos seres vivos com os elementos naturais abióticos (água, solo, ar etc.). Construir a identidade regional por meio da pesquisa e valorização da biodiversidade local: plantas (cacto, mandioca, mangabeira, cajueiro, laranjeira, coqueiro, aroeira etc.) e animais ( lagarto, caranguejo, jegue, rã, arara, macaco guigó, tartaruga etc.).",150
964,"Observar e reconhecer as principais características dos seres vivos (animais e plantas); diferentes ambientes (aquáticos e terrestres), componentes do ambiente (bióticos e abióticos); partes das plantas, importância das plantas e dos animais na natureza e para o homem, relação do homem com a natureza (poluição, desmatamento, especulação imobiliária, queimadas, reflorestamento, reciclagem etc.). Realizar atividades práticas que permitam observar e descrever as etapas do ciclo de vida de uma planta a partir da observação da germinação de sementes, percebendo que estas podem transformar-se em novas plantas do mesmo tipo.",151
964,"Observar os seres vivo em atividades práticas de campo (mata, rio, horta, jardim, aquário, pastagem, etc.), apontando características e hábitos dos organismos (locomoção, alimentação, ciclo vital, etc.) diferenciando-os da matéria sem vida.",152
964,Comparar a presença de vida em diferentes ambientes levando em conta a existência e oferta de água e a presença de vegetação e a interferência humana no local.,153
730,"Comparação, através de correspondência ou estimativa, de quantidades estabelecendo relações entre duas ou mais quantidades, expressando numericamente a diferença entre elas; Utilização dos termos: a mais, a menos, igual, diferente, entre outros comparativos; Associação entre dezena/unidades determinando que 1 dezena é igual a 10 unidades; Identificação de números pares resultantes de agrupamentos de dois objetos e números ímpares por exclusão.",237
233,Planejamento e produção de cartas pessoais,324
964,"Observar os seres vivos nos diversos ambientes, tanto natural (mata, rio, mangue, caatinga) quanto construído (horta, lago, viveiro, jardim, pastagem, aquário, zoológico etc.), utilizando sempre que possível a observação direta ou através dos multimeios ( fotografias, desenhos, vídeos etc.), considerando também a relação dos seres vivos com os elementos naturais abióticos (água, solo, ar etc.). Construir a identidade regional por meio da pesquisa e valorização da biodiversidade local: plantas (cacto, mandioca, mangabeira, cajueiro, laranjeira, coqueiro, aroeira etc.) e animais ( lagarto, caranguejo, jegue, rã, arara, macaco guigó, tartaruga etc.).",154
965,Observar na teoria e na prática o movimento de rotação da Terra descrevendo as posições do Sol em diversos horários do dia e associá-las ao tamanho da sombra projetada.,155
966,Observar na teoria e na prática o movimento de rotação da Terra descrevendo as posições do Sol em diversos horários do dia e associá-las ao tamanho da sombra projetada.,156
1344,"Reconhecer o espaço familiar como o primeiro e diversificado núcleo socializalizador , enfatizando o respeito às diferenças através de princípios da relatividade e da alteridade.",157
1345,Compreender as práticas religiosas como parte da cultura e da sociedade.,158
1346,"A partir do conhecimento de diferentes símbolos religiosos, refletir sobre o respeito às diferentes percepções do Sagrado.",159
1347,Observar a diversidade simbólica das religiões na comunidade. Discutir a diversidade a partir da alteridade e do respeito às religiões locais.,160
1348,Observar os diversos locais de cultos religiosos no Brasil.,161
1349,Apresentar a relação entre alimentação e religiosidade no Brasil.,162
1350,Apresentar e discutir a relação entre alimentação e religiosidade no Brasil.,163
1075,O meu bairro é a minha comunidade.,164
1075,Migrações e formação do lugar;,165
1075,"Narrativas, oralidade, respeito às diferenças e aos distintos modos de vida.",166
