26910;FACULDADES SENSU;1;4;5208707
26956;FACULDADE ACADITI;1;4;3549904
26976;FACULDADE METROPOLITANA DE BELEM;1;4;1501402
26977;ESCOLA SUPERIOR IMOBILIARIA;1;4;4205407
27022;ULBRA MEDICINA MANAUS;1;4;1302603
27024;FACULDADE SOBERANA DE SETE LAGOAS;1;4;3167202
27065;FACULDADE ATITUDE;1;4;3304557
27100;FACULDADE EMPIRICUS;1;4;3550308
27101;FACULDADE SANTA CASA DE PASSOS;1;4;3147907
27184;INSTITUTO DE LATICINIOS CANDIDO TOSTES;1;2;3136702
27185;INSTITUTO TECNOLOGICO DE AGROPECUARIA DE PITANGUI;1;2;3151404
27186;FACULDADE VIVER;1;4;4218707
28321;FACULDADE DE MEDICINA UNIFAMETRO;1;4;2304400
28503;FACULDADE DE DESENVOLVIMENTO URBANO DE PARAUAPEBAS;1;4;1505536
28509;FACULDADE DOM BOSCO DA BAHIA;1;4;2905701
28535;FACULDADE FAMEC;1;4;1302603
28542;COLEGIO TECNOLOGICO DO ESTADO DE GOIAS SEBASTIAO DE SIQUEIRA;1;2;5208707
28544;FACULDADE DESEMBARGADOR PAULO FEITOZA;1;4;1302603
28546;ISANTACASA INSTITUTO SANTA CASA DE EDUC PESQ E INOVACAO;1;4;3550308
28557;FACULDADE INTEGRADO DE MACAPA/AP;1;4;1600303
28570;FACULDADE REPUBLICA DE SAO PAULO FARESP;1;4;3550308
28571;FACULDADE DE EDUCACAO E SAUDE;1;4;3509502
28572;FACULDADE ANCLIVEPA ZONA SUL DE SAO PAULO;1;4;3550308
28582;INSTITUTO DE EDUCACAO SUPERIOR E PESQUISA UNIREGISTRAL;1;4;3550308
28893;ATC FACULDADE DE AVIACAO CIVIL;1;4;3530607
28909;FACULDADES INTEGRADAS DO CEARA UNIFIC TAUA;1;4;2313302
28922;FACULDADE SENAC RN;1;4;2408102
28924;FACULDADE DNA PRIME;1;4;2507507
28925;FACULDADE PARAIBANA DE PATOS;1;4;2510808
28957;FACULDADE FELICIO ROCHO DE CIENCIAS DA SAUDE;1;4;3106200
28979;FACULDADE ANCLIVEPA RIO DE JANEIRO;1;4;3304557
29051;FACULDADES DE MANACAPURU;1;4;1302504
29059;FACULDADE METROPOLITANA DE BRASILIA;1;4;5300108
29104;FACULDADE TAPAJOS EDUCACIONAL;1;4;1505536
29155;FACUNICAMPS SANTA HELENA;1;4;5219308
29178;FACULDADE TAIOBEIRAS;1;4;3168002
29193;FACULDADE FUNDACAO DOM CABRAL;1;4;3106200
29251;FACULDADE CINDER;1;4;2608800
29254;INSTITUTO BOGGIO;1;4;3550308
29276;FACULDADE DAS ARTES DO PALCO;1;4;3550308
29362;FACULDADE JOSUE DE CASTRO;1;4;4323002
29384;FACULDADE DE CIENCIAS MEDICAS DA PARAIBA;1;4;2503209
29707;FACULDADE SANTA CASA MONTES CLAROS;1;4;3143302
29813;FACULDADE DE EDUCACAO CIENCIAS E TECNOLOGIA;1;4;2111300
29843;FACULDADE DE ENSINO SUPERIOR DE MINAS GERAIS FAESMG;1;4;3106200
29859;FACULDADE DE PSICOLOGIA DE ABAETETUBA;1;4;1500107
29860;FACULDADE DE PSICOLOGIA DE ITACOATIARA;1;4;1301902
29861;FACULDADE DE PSICOLOGIA DE SANTA INES;1;4;2109908
29919;FACULDADE DE PSICOLOGIA DE CRUZEIRO DO SUL;1;4;1200203
29925;FACULDADE SANTA DULCE;1;4;2927408
29943;FACULDADE INTERATIVO;1;4;1501402
29950;INSTITUTO CONVICCAO;1;4;3548807
29961;FACULDADE YNOVA;1;4;2105302
29986;FACULDADE TREZE DE MAIO;1;4;3550308
29989;GI FACULDADE;1;4;3105608
29998;FACULDADE SESISP DE EDUCACAO DE JUNDIAI;1;4;3525904
29999;FACULDADE SESISP DE EDUCACAO DE OSASCO;1;4;3534401
30000;FACULDADE SESISP DE EDUCACAO DE RIBEIRAO PRETO;1;4;3543402
30002;FACULDADE SESISP DE EDUCACAO DE ARARAQUARA;1;4;3503208
30008;FACULDADE SUPREMO REDENTOR DE CURURUPU;1;4;2103703
30011;FACULDADE SUMARE;1;4;5200258
30013;FACULDADE TRES MARIAS CURRAIS NOVOS;1;4;2403103
30037;FACULDADE DO CENTRO DE ENSINO PROFISSIONALIZANTE DO RN;1;4;2408102
30038;FACULDADE PLURAL INTELLIGENCE BUSINESS PIB;1;4;4208203
30045;FACULDADE ESTACIO DE SAQUAREMA;1;4;3305505
30048;FACULDADE SOBRESP DE ARAGUARI;1;4;3103504
30054;FACULDADE MAIS DE APARECIDA DE GOIANIA;1;4;5201405
30151;ESCOLA FACULDADE SAO MARCOS;1;4;2211001
30373;APOENA FACULDADE E CURSOS TECNICOS;1;4;2304400
30375;FACULDADE CAMPOS EDUCACIONAL;1;4;3509502
30379;FACULDADE IPM;1;4;5208707
30382;FACULDADE DO INST. DE MEDICINA INT. PROF. FERNANDO FIGUEIRA;1;4;2611606
30385;INSTITUTO BRASILEIRO DE FORMACAO PROFISSIONAL;1;4;3554508
30388;FACULDADE EDUCAT;1;4;3106200
30401;FACULDADE ESTACIO DE CONTAGEM;1;4;3118601
30402;FACULDADE ESTACIO DE CAMPINAS;1;4;3509502
30403;FACULDADE ESTACIO DE SANTOS;1;4;3548500
30404;FACULDADE ESTACIO DE PIRACICABA;1;4;3538709
30405;FACULDADE ESTACIO DE SAO JOSE DOS CAMPOS;1;4;3549904
30406;FACULDADE ESTACIO DA SERRA;1;4;3205002
30407;FACULDADE ANHANGUERA UNOPAR DE ARAGUAINA;1;4;1702109
30408;FACULDADE ANHANGUERA UNOPAR DE BALSAS;1;4;2101400
30409;FACULDADE ANHANGUERA UNOPAR DE BARRA DE SAO FRANCISCO;1;4;3200904
30410;FACULDADE ANHANGUERA UNOPAR DE BARRA DO CORDA;1;4;2101608
30417;FACULDADE ANHANGUERA DE SANTA MARIA;1;4;4316907
30428;FACULDADE ESTACIO DE GUARULHOS;1;4;3518800
30465;FACULDADE CIENCIAS DA SAUDE KORA CARIACICA;1;4;3201308
30466;FACULDADE CIENCIAS DA SAUDE KORA SERRA;1;4;3205002
30468;FACULDADE DE CIENCIAS DA SAUDE KORA FORTALEZA;1;4;2304400
30486;FACULDADE MARIA MILZA UNIMAM/GREGOR MENDEL SAJ;1;4;2928703
30747;FACULDADE DE TECNOLOGIA DE ATIBAIA;1;2;3504107
35;FACULDADE DE TECNOLOGIA DE AMERICANA;1;2;3501608
216;CENTRO UNIVERSITARIO DOM HELDER;1;4;3106200
284;AFYA FACULDADE DE MEDICINA DE ITAJUBA;1;4;3132404
343;CENTRO UNIVERSITARIO NEWTON PAIVA WYDEN;1;4;3106200
450;AFYA CENTRO UNIVERSITARIO DE JIPARANA;1;4;1100122
472;AFYA UNIVERSIDADE UNIGRANRIO;1;4;3301702
608;ESCOLA SUPERIOR DE CRUZEIRO;1;3;3513405
682;CENTRO UNIVERSITARIO FINON;1;4;3147006
828;CENTRO UNIVERSITARIO SAO LOURENCO;1;4;3163706
916;CENTRO UNIVERSITARIO ESTACIO DE TERESINA;1;4;2211001
1030;CENTRO UNIVERSITARIO IBMEC RIO DE JANEIRO;1;4;3304557
1298;CENTRO UNIVERSITARIO ESTACIO DE ALAGOAS;1;4;2704302
1299;CENTRO UNIVERSITARIO DE FERNANDOPOLIS;1;4;3515509
1326;CENTRO UNIVERSITARIO MULTIVIX SERRA;1;4;3205002
1381;CENTRO UNIVERSITARIO MARTHA FALCAO WYDEN;1;4;1302603
1386;CENTRO UNIVERSITARIO ESAMC CAMPINAS;1;4;3509502
1414;AFYA CENTRO UNIVERSITARIO SAO LUCAS;1;4;1100205
1436;CENTRO UNIVERSITARIO ESBAM;1;4;1302603
1519;AFYA CENTRO UNIVERSITARIO DE PATO BRANCO;1;4;4118501
1521;CENTRO UNIVERSITARIO ESTACIO DE BELEM ESTACIO BELEM;1;4;1501402
1561;CENTRO UNIVERSITARIO ANHEMBI MORUMBI SOROCABA;1;4;3552205
1563;AFYA CENTRO UNIVERSITARIO UNINOVAFAPI PI;1;4;2211001
1574;CENTRO UNIVERSITARIO UDC MEDIANEIRA;1;4;4115804
1599;AFYA CENTRO UNIVERSITARIO DE SAO JOAO DELREI;1;4;3162500
1643;CENTRO UNIVERSITARIO ANISIO TEIXEIRA;1;4;2910800
1659;CENTRO UNIVERSITARIO ESTACIO DE OURINHOS;1;4;3534708
1717;CENTRO UNIVERSITARIO FACIMP WYDEN;1;4;2105302
1723;FACULDADE STRONG BUSINESS SCHOOL;1;4;3547809
1773;CENTRO UNIVERSITARIO UCEFF;1;4;4208401
1804;CENTRO UNIVERSITARIO DE MAUA;1;4;3529401
1838;FACULDADES INTEGRADAS UNIAO BANDEIRANTE;1;4;3550308
1853;CENTRO UNIVERSITARIO UNIBTA IM;1;4;3550308
1895;UNIVERSIDADE CHRISTUS;1;4;2304400
1937;FACULDADE METROPOLITANA DO BRASIL;1;4;2927408
2005;FACULDADE ANHANGUERA DE SINOP;1;4;5107909
2015;INSTITUTO DE SAUDE E TECNOLOGIAS AVANCADAS MATER DEI;1;4;3106200
2189;CENTRO UNIVERSITARIO FACAM;1;4;2111300
2237;FACULDADE BATISTA EQUATORIAL;1;4;1501402
2343;CENTRO UNIVERSITARIO UNICORPFAAO;1;4;1200401
2408;CENTRO UNIVERSITARIO ESAMC SANTOS;1;4;3548500
2440;CENTRO UNIVERSITARIO JUSCELINO KUBITSCHEK;1;4;3136306
2539;FACULDADE SEVEN;1;4;2103604
2560;UNEF CENTRO UNIVERSITARIO;1;4;2910800
2571;AFYA CENTRO UNIVERSITARIO DE ITAPERUNA;1;4;3302205
2676;CENTRO UNIVERSITARIO LA SALLE DE MANAUS;1;4;1302603
2703;FACULDADE SENAC EM MINAS CONTAGEM;1;4;3118601
2766;FACULDADE UCEFF DE CHAPECO;1;4;4204202
2918;AFYA FACULDADE DE REDENCAO;1;4;1506138
2935;CENTRO UNIVERSITARIO UNIBRAS UBERABA;1;4;3170107
2971;CENTRO UNIVERSITARIO BARRETOS;1;4;3505500
3008;FACULDADE DE DESENVOLVIMENTO TECNOLOGICO DO VALE DO PARAIBA;1;4;3549904
3051;FACULDADE PENINSULA;1;4;3550308
3194;CENTRO UNIVERSITARIO FAMINAS BELO HORIZONTE;1;4;3106200
3337;CENTRO UNIVERSITARIO TECNOLOGICO DE TERESINA UNI*CET;1;4;2211001
3669;AFYA FACULDADE DE RIBEIRA DO POMBAL;1;4;2926608
3746;FACULDADE BRASILEIRA DE NEGOCIOS E FINANCAS;1;4;3550308
3757;CENTRO UNIVERSITARIO SERRA DA MESA;1;4;5221601
3789;CENTRO UNIVERSITARIO EVANGELICO DE GOIANESIA;1;4;5208608
3839;FACULDADE AFYA EDUCACAO MEDICA DE MINAS GERAIS;1;4;3106200
3977;CENTRO UNIVERSITARIO META DO AMAPA;1;4;1600303
4104;FACULDADE ESEG GRUPO ETAPA;1;4;3550308
4256;AFYA CENTRO UNIVERSITARIO DE MONTES CLAROS;1;4;3143302
4277;CENTRO UNIVERSITARIO ESTACIO DO AMAZONAS ESTACIO AMAZONAS;1;4;1302603
4367;CENTRO UNIVERSITARIO FATENE;1;4;2303709
4416;FACULDADE PULSAR;1;4;5300108
4530;AFYA CENTRO UNIVERSITARIO UNIMA;1;4;2704302
4566;CENTRO UNIVERSITARIO ESTACIO DE NATAL;1;4;2408102
4849;AFYA CENTRO UNIVERSITARIO UNITPAC;1;4;1702109
4910;CENTRO UNIVERSITARIO DO TRABALHO;1;4;3170206
5000;FACULDADE ARRUDA CAMARA;1;4;4106902
5025;CENTRO UNIVERSITARIO NELSON AKIYOSHI;1;4;4106902
5544;AFYA FACULDADE DE PORTO NACIONAL;1;4;1718204
5706;FACULDADE MUNICIPAL DE PALHOCA EDUCADORA MARILEIA SILVEIRA DA COSTA;1;3;4211900
10116;CENTRO UNIVERSITARIO SENAI MATO GROSSO;1;4;5103403
11544;CENTRO UNIVERSITARIO FAMA;1;4;5201108
11860;FACULDADE ZARNS POUSO ALEGRE;1;4;3152501
12430;CENTRO UNIVERSITARIO FAMESC;1;4;3300605
12772;FACULDADE SENAC EM MINAS BELO HORIZONTE;1;4;3106200
12848;FACULDADE SENAC EM MINAS CAMPUS BARBACENA;1;4;3105608
13040;AFYA FACULDADE DE CIENCIAS MEDICAS DE MARABA;1;4;1504208
13809;AFYA FACULDADE DE SETE LAGOAS;1;4;3167202
14156;CENTRO UNIVERSITARIO ALFAUNIPAC;1;4;3168606
14161;AFYA FACULDADE DE CIENCIAS MEDICAS DE CONTAGEM;1;4;3118601
15272;FACULDADE MALTA BARAO;1;4;2211001
15383;CENTRO UNIVERSITARIO PARA O DESENVOLVIMENTO SUSTENTAVEL DA AMAZONIA;1;4;1505536
16759;FACULDADE ALTO NORTE;1;4;1702554
17116;FACULDADE DE TECNOLOGIA E INOVACAO DE PERNAMBUCO;1;4;2606200
17403;CENTRO UNIVERSITARIO ARI DE SA;1;4;2304400
17433;AFYA FACULDADE DE VITORIA DA CONQUISTA;1;4;2933307
17498;AFYA FACULDADE DE CIENCIAS MEDICAS DE VITORIA DA CONQUISTA;1;4;2933307
17565;AFYA FACULDADE DE PARNAIBA;1;4;2207702
18009;FACULDADE EB;1;4;5208707
19171;FACULDADE OLAVO BILAC;1;4;2304400
19207;FACULDADE SINGULAR FUTURUS;1;4;3106200
19319;FACULDADE DIFERENCIAL;1;4;2211001
19320;ESCOLA DE POLITICAS PUBLICAS GOVERNO E EMPRESAS DA FUNDACAO GETULIO VARGAS;1;4;5300108
19597;FACULDADE VIASAPIENS;1;4;2313401
19780;FACULDADE ANHANGUERA UNOPAR DE GUANAMBI;1;4;2911709
19943;CENTRO UNIVERSITARIO UNISAPIENS;1;4;1100205
20105;FACULDADE DE CIENCIAS E SAUDE ESTACIO IDOMED		;1;4;2111300
20106;FACULDADE BATISTA DE PERNAMBUCO;1;4;2611606
20110;FACULDADE DE ADMINISTRACAO E TECNOLOGIA ESTACIO IDOMED;1;4;2111300
20499;FACULDADE DE PRINCIPIOS MILITARES;1;4;5208707
20975;FACULDADE CONECTAR;1;4;2616407
21573;FACULDADE NEPUGA;1;4;3550308
21873;FACULDADE FACINT;1;4;5208707
22177;FACULDADE UNIAO PAULISTA DE ENSINO;1;4;3550308
22452;FACULDADE FANVANCE;1;4;3515509
22775;FACULDADE DE DIREITO DE CUIABA;1;4;5103403
22862;FACULDADE SAO PAULO MASTER EDUCATION;1;4;3550308
23089;FACULDADE DE NOVA MUTUM FAMUTUM;1;4;5106224
23821;FACULDADES UNISERTAO;1;4;2516201
23899;FACULDADE ANHANGUERA DE MOSSORO;1;4;2408003
23973;FACULDADE SERRA DOURADA ALTAMIRA;1;4;1500602
24024;FACULDADE SERRA DOURADA LORENA;1;4;3527207
24290;FACULDADE INTEGRACAO;1;4;4115200
24405;FACULDADE UNIDEA;1;4;2105302
24437;FACULDADE SYNTESE;1;4;5103403
24527;ESCOLA DE SAUDE DA SANTA CASA DE CAMPO GRANDE;1;4;5002704
24553;FACULDADE INTEGRACAO;1;4;4115200
24689;FACULDADE ESMAFE;1;4;4106902
25148;FACULDADE BRIDGE THE WORLD SCHOOL;1;4;3529005
25167;FACULDADE UNIAMERICA;1;4;2912103
25182;FACULDADE ALCANCE ENSINO SUPERIOR;1;4;3170206
25425;FACULDADE UNIFATELOS;1;4;3509502
25434;FACULDADE NEUROSABER;1;4;4113700
25450;FACULDADE WYMED DE CIENCIAS;1;4;3106200
25452;FACULDADE DONADUZZI;1;4;4127700
25511;FACULDADE CSM;1;4;2927408
25536;FACULDADE DE ARTES FILOSOFIA E DO IMAGINARIO HUMANO;1;4;3550308
25575;FACULDADE GRADUAL;1;4;5201405
25624;FACULDADE CEDDU;1;4;2701209
25656;FACULDADE PLENITUDE EDUCACAO;1;4;3550308
25714;FACULDADE AGORA ADMINISTRACAO EDUCACAO E CULTURA DO PLANALTO;1;4;5300108
25745;FACULDADES INTEGRADAS UNIVOLTAIRE;1;4;3550308
25903;FACULDADE BRASILEIRA DE CONTABILIDADE;1;4;3550308
26139;FACULDADE LUMINO;1;4;2927408
26348;FACULDADE DE CIENCIAS SOCIAIS APLICADAS DE BLUMENAU UNINQ;1;4;4202404
26430;FACULDADE LONGEVIDADE SAUDAVEL;1;4;2304285
26443;INSTITUTO OROFACIAL DAS AMERICAS;1;4;3543402
26541;INSTITUTO DE MATEMATICA PURA E APLICADA E TECNOLOGIA;1;4;3304557
26874;FACULDADE FACE.U;1;4;4208203
26889;INSTITUTO AMAZONICO DE DIREITO IAD;1;4;1302603
27097;FACULDADE SENAC MATO GROSSO DO SUL;1;4;5002704
28500;FACULDADE SUDESTE;1;4;3106200
